stfid,name,racewhite1620_est,raceaa1620_est,raceasian1620_est,raceamind1620_est,raceoth1620_est,hispanic1620_est,noncitizens1620_est,pubtrans1620_est,walkoth1620_est,medincacs1620_est,gini1620_est,noveh1620_est
55097960200,Census Tract 9602,94.9,0.2,1.1,0.1,0.9,2.7,0.6,0,2,73906,0.4134,1.7
55097961200,Census Tract 9612,95.2,0.3,0.7,1.1,2.2,0.5,1.6,0,1.1,62333,0.3713,5
55097960600,Census Tract 9606,96.6,0.2,1,0,1,1.2,0.3,0.1,2.3,72135,0.3686,3.8
55097961300,Census Tract 9613,90.2,0.1,0.4,0,0.6,8.6,2.1,0.7,2.3,65508,0.3802,1.2
55097960100,Census Tract 9601,97.5,0,0,0,0.2,2.3,0.9,0.2,2.4,70727,0.4083,2.2
55111000104,Census Tract 1.04,87,0,0,0,0,13,7.6,0,5.3,53045,0.4614,3.1
55071005300,Census Tract 53,91.2,0,2.7,0.5,0.7,4.9,0.5,0.7,1.3,44015,0.3585,13.3
55071005200,Census Tract 52,89.4,0.1,0,0.5,2.5,7.5,4.3,0.7,2.8,61792,0.3728,3.1
55071010500,Census Tract 105,93.1,1.4,0.2,0.3,0.9,4,1.1,0.4,4.7,78625,0.3924,2.4
55071000600,Census Tract 6,81.5,0,6.8,0,2,9.7,1.5,0,1.5,45814,0.3311,10.1
55071000500,Census Tract 5,74.5,7.6,12.8,0.4,2.8,1.9,1.4,0.8,11.2,38214,0.4025,7.9
55071000300,Census Tract 3,94.8,0,2.2,0,0,3,3.2,0,2.3,80089,0.4254,9.9
55071000200,Census Tract 2,94.6,0,3.6,0,1.6,0.2,0.7,1.5,0.1,52621,0.4393,3.1
55071010700,Census Tract 107,98,0,0.2,0,0.1,1.7,0.2,0,3.1,62860,0.3734,7.2
55071010200,Census Tract 102,97.1,0.1,0.3,0.2,1.6,0.6,0.2,0.3,1.6,69016,0.3663,2
55071010600,Census Tract 106,91.6,0.4,0.3,0.7,1.1,5.9,2.6,0.3,2.7,71786,0.369,3
55111000301,Census Tract 3.01,91.4,1.4,0,0.7,1.1,5.4,1.4,0,3.1,46319,0.4022,5.3
55071010300,Census Tract 103,96.7,0,0.2,0.8,1,1.4,0.7,0.1,5,64604,0.3957,3.1
55071010100,Census Tract 101,95.8,0,0.2,0.1,0.2,3.7,1,0,3.5,62933,0.3785,1.9
55071005400,Census Tract 54,82.5,4.8,2.6,0,3.4,6.8,1.8,0.6,3.9,47167,0.3867,4.6
55071005100,Census Tract 51,92.5,0,2,0,4.7,0.8,0.8,1.7,0.8,49239,0.4074,10.2
55071000800,Census Tract 8,78.9,0.9,7.2,1.1,3.5,8.4,1.1,0.6,13.1,50867,0.3628,12.3
55071000700,Census Tract 7,77.7,1.2,9.2,0.9,2.9,8.1,3.6,2.3,4.7,44375,0.4081,13.6
55071000400,Census Tract 4,83.1,5,2.2,0.6,4.5,4.6,0.5,0.2,2.1,54858,0.4146,4.6
55071000100,Census Tract 1,92.2,2,1.8,1.1,0.2,2.7,0,0.1,6.1,60100,0.449,9.2
55077960500,Census Tract 9605,92.6,0.7,0.4,0.4,1.6,4.4,0.8,0,3.4,52645,0.3922,5
55077960400,Census Tract 9604,90.9,0.8,0.5,0.2,1.8,5.9,1.2,0,1.8,56579,0.3991,1.4
55111000302,Census Tract 3.02,99.2,0.3,0,0,0.4,0.1,0.2,0,7.3,67783,0.3646,0.4
55077960200,Census Tract 9602,94.6,0.8,0.5,0.4,1.8,1.9,0,0.4,4.6,48889,0.3829,3.8
55077960100,Census Tract 9601,96.4,0.1,1,0.4,1.2,0.9,0.4,0.5,5.2,51250,0.3898,2.7
55077960300,Census Tract 9603,92.1,0.8,0.5,0.8,1.7,4.1,0.2,0.7,5,56838,0.3914,8
55127000902,Census Tract 9.02,82.4,0.2,0,0,2.1,15.3,6,0,1.9,45353,0.4139,2.8
55127001501,Census Tract 15.01,85.9,0,0,0,2.8,11.4,2.8,0.7,2,81506,0.4213,4.6
55127001603,Census Tract 16.03,91,1.1,0.6,0,0.2,7.1,0.7,0.6,0.3,57708,0.4532,7.7
55127000701,Census Tract 7.01,68.6,1.8,2.6,0.3,0.2,26.5,6,0,3.1,66038,0.3402,3.9
55127001701,Census Tract 17.01,79,0.1,0,0.4,2.9,17.6,2.6,0,4.6,60423,0.4018,1.5
55127001702,Census Tract 17.02,79.2,0,0.6,0.4,1.7,18.1,6.2,0,3.8,71085,0.3783,1
55073002000,Census Tract 20,89,0,0.3,0,7.4,3.2,2.3,0.1,3.5,59193,0.3824,3
55073002200,Census Tract 22,83.6,0,0.5,0.1,1.5,14.3,8.6,0,8,55781,0.3793,4.7
55069961000,Census Tract 9610,97.7,0,0.3,0,0.5,1.5,0.6,1.3,3.8,45653,0.434,11.2
55127000502,Census Tract 5.02,72,1.3,0,0.5,4.2,21.9,3.9,0.2,9.3,34947,0.4712,8.3
55127000301,Census Tract 3.01,89.5,1.8,0.4,0.6,2.6,5.1,1.7,0.3,5.5,77237,0.3846,1.9
55127000901,Census Tract 9.01,81.1,0,0.5,1.1,2.6,14.7,0.5,0,4.3,68618,0.372,5.5
55127000102,Census Tract 1.02,95,0,0.3,0,1.8,2.9,0.3,0.6,2.8,89464,0.332,0.7
55127000400,Census Tract 4,79.7,0,3.5,0.2,4.8,11.8,1.8,0,4.5,51356,0.4891,7
55127000600,Census Tract 6,78,0.1,0.1,0.1,0.3,21.3,5.4,0.3,2.4,63314,0.3719,1.7
55127001000,Census Tract 10,95.6,0.5,0.2,0.8,0.1,2.8,0.2,0,2.4,75847,0.3461,1.9
55069960900,Census Tract 9609,96,0.8,0.4,0,2.2,0.7,0.4,0,6.7,41214,0.4025,10.9
55069960800,Census Tract 9608,96.4,0.6,0.5,0.3,1.1,1.1,1.9,0.9,3.2,61310,0.3612,5.9
55069960600,Census Tract 9606,93.7,0.3,0,0.4,2,3.5,0.5,0.3,3.4,70100,0.3695,0.8
55069960400,Census Tract 9604,93.9,0.2,0.3,0.3,2.4,3,0.1,0,2.5,66000,0.3566,2.1
55069960300,Census Tract 9603,97.3,0,0.1,0.3,0.4,1.9,0.4,1.9,1.5,65000,0.4038,4.8
55069960200,Census Tract 9602,92,0,0.5,2.7,1.5,3.3,0,0,9.5,43750,0.5113,12.8
55069960100,Census Tract 9601,95.5,1,0.8,0,2.4,0.2,0.8,0.9,2.3,64572,0.3426,2.7
55069960700,Census Tract 9607,92.3,2.6,0.1,0,3.1,1.9,0.1,0.1,1.6,67388,0.3728,1.6
55069960500,Census Tract 9605,94.7,0,0.5,0.6,3.2,0.9,0.4,0.6,2,68750,0.3614,3.2
55027962000,Census Tract 9620,72.4,12.1,0,0,2.8,12.8,3.1,1.5,5.6,39036,0.3663,14.8
55027961300,Census Tract 9613,97,0,0,0,2.1,0.9,0.4,0,4.1,57438,0.3186,5.7
55111000303,Census Tract 3.03,85.9,3.5,1.3,0.4,3.6,5.3,1.8,0,3.7,51776,0.4509,7.4
55025013100,Census Tract 131,92.7,0.3,0.9,0,3.8,2.3,0.9,0.1,4.7,72721,0.4047,3
55027961200,Census Tract 9612,93.7,1.3,0,2.1,0,3,1.5,0,5.1,40810,0.5153,5.4
55027961400,Census Tract 9614,96.9,0,0.2,0.5,0,2.4,0.8,0,1.5,70152,0.3325,1.8
55027960500,Census Tract 9605,67.8,16.8,0.8,0.5,8.6,5.5,0.7,0,3,60294,0.4245,8.3
55027961900,Census Tract 9619,84.5,0.1,0.5,0,1.7,13.2,1.6,0,7.4,65912,0.3993,6.7
55027961700,Census Tract 9617,93.9,0.8,1.1,0.1,2,2.2,1,0,3.1,62482,0.4568,2.4
55027961100,Census Tract 9611,95.7,1.3,0.1,0.3,1.3,1.2,0.2,0.2,3.3,67388,0.3531,3.7
55027960300,Census Tract 9603,85.6,6.8,0.1,0.8,0.8,5.9,1.6,0,4.2,50633,0.3349,9.1
55027960100,Census Tract 9601,96.1,0.6,0.6,0,0.2,2.5,1,0,5.5,64922,0.3505,4
55111000602,Census Tract 6.02,94.2,0,0,0,0,5.8,3.5,0,8.5,56893,0.3348,2.9
55027961800,Census Tract 9618,93.1,1.6,0.3,0,1.8,3.2,1,0.1,3.6,70938,0.415,1.6
55027960200,Census Tract 9602,98.3,0,0.2,0,0.6,0.9,0.1,0,3.3,75250,0.3393,1.6
55027961000,Census Tract 9610,75.7,3.3,0,0,2.1,18.8,3.6,0,13.3,52468,0.3684,11.8
55027960900,Census Tract 9609,81.8,2.3,3.1,0,1.9,11,2.8,0,5.4,53588,0.402,8.6
55027960800,Census Tract 9608,87.8,1.4,1.3,1.2,1.1,7.2,1.7,0,4.6,63548,0.3292,4.9
55027960700,Census Tract 9607,96,1.5,1,0,0,1.5,1.7,0,3.2,61920,0.3665,5.4
55027960600,Census Tract 9606,94.4,0,0,0,2.7,2.9,1,0.2,3.4,62969,0.4417,4.1
55027960400,Census Tract 9604,90.4,0,2.8,0,3.2,3.6,0.5,0.2,3.4,81214,0.4604,3.6
55027961600,Census Tract 9616,93.4,2.6,0.5,0,1.6,1.9,0.3,0.1,1,73705,0.3962,1.9
55027961500,Census Tract 9615,95.2,0.7,0,0.1,3.3,0.8,0,0.1,4.8,80000,0.3437,1.9
55111000603,Census Tract 6.03,90.8,1.1,0,0,1.7,6.4,1.8,0.3,5.5,55175,0.4418,7.4
55025991702,Census Tract 9917.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55109120501,Census Tract 1205.01,96.8,1,0.4,0,1.8,0,0.4,0,4.4,60879,0.4295,12.2
55109120901,Census Tract 1209.01,94.6,0.1,0,1.1,0.1,4.1,0,0,3.9,80769,0.4268,5.4
55109120502,Census Tract 1205.02,92.3,1,0,0,4.6,2,0.2,0.1,1,78043,0.4116,2.2
55005001001,Census Tract 10.01,99.4,0.6,0,0,0,0,0.2,0,4,52068,0.4154,3.8
55005000200,Census Tract 2,85.4,0.2,0,1.8,5.2,7.4,1.8,0,4.2,45598,0.4483,7
55005000500,Census Tract 5,95.7,0,1.1,0.4,2.4,0.4,1.3,1.4,6.2,37250,0.546,14.7
55005000300,Census Tract 3,92.7,1.2,0.5,0.9,2.3,2.4,1.9,0.6,6.4,50817,0.4405,5.4
55005000900,Census Tract 9,96.4,0.2,0.2,0.4,0.9,2,0.9,0.3,4.7,56838,0.4229,3.4
55005000100,Census Tract 1,95.7,0,0.3,0.4,0.7,2.8,0.4,0.1,3.9,56450,0.3865,3
55005000800,Census Tract 8,95.7,1.3,0.7,0,1.5,0.8,0.3,0,7.8,65176,0.4359,2.1
55005000400,Census Tract 4,80.1,9,0.9,1.1,1.7,7.2,4.2,0,7.2,46146,0.3972,6.2
55109120700,Census Tract 1207,90.4,0.1,2.7,0.3,5.7,0.8,0.8,0.3,4.8,70978,0.3802,3.5
55115100100,Census Tract 1001,93.5,0,0,0.5,2.1,3.9,0.8,0,1.6,61795,0.3688,1
55115100400,Census Tract 1004,76.6,2.1,0,5.1,6.8,9.4,0.9,0,4.7,48294,0.4093,9.2
55115101100,Census Tract 1011,97.2,0.1,0.2,1.2,0.6,0.7,0.4,0.4,3.2,73370,0.3657,1.7
55115101000,Census Tract 1010,97.5,0.1,0.4,0.7,0.9,0.5,0.7,0.2,6.8,63125,0.4055,5.7
55115100800,Census Tract 1008,91.3,1.2,0.1,3.2,1.5,2.7,0.8,0.2,3.7,54361,0.4152,4.1
55115100700,Census Tract 1007,91.6,0,1.9,1.5,0.5,4.5,0.8,0.2,8.2,55039,0.411,2.2
55065970400,Census Tract 9704,94.6,0.6,0.2,0.2,0.4,4,1.4,0,2.8,53068,0.4007,3.7
55065970300,Census Tract 9703,93.8,0.3,0.5,0,2.1,3.4,2.4,0.1,6.5,72411,0.3444,5.6
55111000901,Census Tract 9.01,96.7,0.2,0,0,0.5,2.6,0.6,0,3.8,64779,0.3098,3.1
55065970200,Census Tract 9702,89.5,1,0.9,0.2,0.1,8.4,3.9,0,3.6,54341,0.4102,4.4
55065970500,Census Tract 9705,93.7,0.8,0.2,1.1,1.5,2.7,1,0,5.2,66042,0.4383,4.5
55065970100,Census Tract 9701,97.9,0,0.3,0,0.8,1.1,0.4,0,5,59243,0.4034,7.2
55043960700,Census Tract 9607,95.4,0.7,1.1,0,1.3,1.5,0,0.3,4.6,58934,0.4028,2.9
55043961200,Census Tract 9612,99.1,0.1,0,0,0.4,0.3,0.1,0.1,4.2,69835,0.4273,1.2
55043960800,Census Tract 9608,96.9,0.1,0.7,0,1.2,1.1,0.1,0,3.4,65398,0.4156,2.8
55043961100,Census Tract 9611,96.6,0.4,0,0.3,0.6,2.2,1.9,0.1,3.5,59789,0.3918,2.9
55043960100,Census Tract 9601,98,0.2,0.3,0,0.3,1.2,0.9,0,6.3,51964,0.429,9
55043960300,Census Tract 9603,97.8,0,0.4,0,0.3,1.4,0.6,0.6,5.9,51875,0.3997,4.9
55043960200,Census Tract 9602,90.5,6.4,0,0.6,0.8,1.7,0.4,0,6.4,43835,0.4064,9.5
55043960600,Census Tract 9606,96.6,1.7,0,0,0.5,1.2,0.6,0.4,8.8,63155,0.3924,11.3
55043960500,Census Tract 9605,96.2,0,0.2,0.1,1.8,1.7,0.4,0.1,7.9,54814,0.4128,4.5
55043960400,Census Tract 9604,93.3,0.4,0.1,0.1,2,4.2,1.8,0.1,3.5,55098,0.4029,2.8
55043961000,Census Tract 9610,93.1,0.4,3,0.1,0.8,2.6,1.3,0.6,20.5,48103,0.4431,10.8
55043960900,Census Tract 9609,86.8,7.2,3.1,0,1,2,2.3,0,17.5,41933,0.4465,9.6
55111000902,Census Tract 9.02,91.5,0,0.8,0.1,0.8,6.8,1.3,0,3.1,61750,0.393,5.2
55111000903,Census Tract 9.03,99.2,0,0,0,0.8,0,0.3,0,8.7,70597,0.3754,7.3
55111001003,Census Tract 10.03,80,0,0,12.7,0.5,6.7,1.1,0,0.2,83018,0.3141,1.8
55111001004,Census Tract 10.04,92.3,0,1.3,2.4,1.1,3,0.9,0.2,4.2,58478,0.3926,1.9
55111001005,Census Tract 10.05,94.2,0,0,0,5.8,0,0,0,0,52981,0.4724,6.3
55113100501,Census Tract 1005.01,97.5,0,0.2,0.8,0.2,1.3,0.2,0,5.2,56324,0.4641,0.9
55113100502,Census Tract 1005.02,95.1,0,0.2,3.9,0,0.8,0.4,1.8,4.3,67778,0.4215,2.6
55113940001,Census Tract 9400.01,22.3,0.2,0.6,63.5,4.6,8.9,0.6,1.7,1.3,39963,0.4632,7.9
55117010504,Census Tract 105.04,97.4,0.6,0,0,1.6,0.4,0,0.3,1.8,87650,0.3589,0.3
55117011302,Census Tract 113.02,94.8,0.5,0.6,0,2,2.1,0.3,0.6,1.7,76985,0.3811,3.2
55125950202,Census Tract 9502.02,95.5,0.7,0,0.3,1.7,1.7,0,0,2.9,56339,0.461,5.8
55071010400,Census Tract 104,95.7,0.1,0.1,0.2,1,2.9,1,0.9,4.9,72120,0.3702,3.2
55125950501,Census Tract 9505.01,89.4,0,1,2.4,5.3,1.8,0.1,0.6,3.8,48731,0.4323,4.5
55125950502,Census Tract 9505.02,92.2,0.6,0.1,1.7,3.2,2.2,0.3,0,2,51765,0.4806,4.1
55125950601,Census Tract 9506.01,95.7,0.3,0,0.3,1.8,2,0.7,0,5.6,61977,0.4151,3.2
55127000103,Census Tract 1.03,98.6,0,0,0,0.4,1.1,0,0,2.9,64861,0.368,3.4
55127000104,Census Tract 1.04,95.4,0,0,0,1.7,2.9,0,0,4.2,72467,0.4358,5.7
55127000201,Census Tract 2.01,95.8,2,0.1,0.1,0.3,1.6,0.1,0.3,0.5,98409,0.3901,2.4
55127000202,Census Tract 2.02,94.8,0,1.2,0.4,2.2,1.4,0,1.2,4.7,86750,0.4181,0.3
55127000304,Census Tract 3.04,91.2,0.1,1.4,0,1.6,5.8,0.1,0,3.7,75769,0.4154,1.6
55127000801,Census Tract 8.01,89.1,4.1,0,0,0,6.9,2,0,2.3,54838,0.3574,8
55127000802,Census Tract 8.02,92.2,0.8,0,0,0,7,2.2,0.6,4.6,66667,0.4426,3.5
55127001504,Census Tract 15.04,85.4,0,0.5,0,3.3,10.9,4.3,1,6.2,67389,0.4344,0.3
55127001605,Census Tract 16.05,93.4,0.4,0.3,0,0.7,5.2,6.3,0,8.4,69648,0.4249,3.8
55127001606,Census Tract 16.06,91.1,0.4,2.1,0.3,3,3,4.9,1.8,1.2,77083,0.5251,1.5
55079000800,Census Tract 8,22,56.5,11.2,0,4.4,5.9,2,4.2,1.8,49844,0.4238,13.7
55127001607,Census Tract 16.07,91.4,0.8,1.3,0,1.8,4.8,2.5,3.1,4,83512,0.4866,5.3
55127001608,Census Tract 16.08,79,0.5,0.6,0,0.3,19.5,6.7,0.5,3,57857,0.4955,2.8
55129950501,Census Tract 9505.01,88.1,0.9,0.8,0.1,2.9,7.1,0.9,0,4.3,47500,0.4161,6.2
55129950502,Census Tract 9505.02,95.6,0.1,0.3,0.7,2.2,1,0.5,0.9,6.3,57548,0.4539,1.3
55079000900,Census Tract 9,13,67,3.4,0,8.1,8.4,1.1,7,2.1,35170,0.5236,17.9
55131420107,Census Tract 4201.07,95.9,0,0,0,0,4.1,0,0,2.6,81912,0.5001,3.4
55079001000,Census Tract 10,13.7,83.8,0,0,2,0.4,0.9,11.1,0.1,34431,0.4712,14.8
55131420108,Census Tract 4201.08,100,0,0,0,0,0,1.4,1.1,0,75907,0.5287,4.1
55131450108,Census Tract 4501.08,92.3,1.3,0.7,0,2.8,2.9,0.7,0.7,6.3,94598,0.3135,1.2
55133201002,Census Tract 2010.02,90.3,2.1,4.1,0,3.1,0.5,0,0,1.7,118988,0.4493,2.5
55133201204,Census Tract 2012.04,70.1,0,29.6,0,0.1,0.2,7.4,0,0,85690,0.5785,1.3
55133201205,Census Tract 2012.05,82.9,0,10.5,0,2.2,4.4,5,0,1.1,127847,0.5069,10
55133201508,Census Tract 2015.08,81.7,1.3,6.2,0,7,3.8,1.8,0,1.4,75326,0.4528,9.4
55133202203,Census Tract 2022.03,53.5,0.4,6.6,0,1.7,37.8,14.3,1.8,6.8,39813,0.4803,23.1
55079001100,Census Tract 11,9.4,84,3.9,0,1.3,1.5,0,6,3.5,37232,0.4663,33.9
55133202204,Census Tract 2022.04,83.6,2.5,0,0.7,2.6,10.8,0,0,1.7,49517,0.3381,3.7
55133202303,Census Tract 2023.03,66.3,0.8,0,0,0,32.9,13.3,1.3,4.3,69495,0.3179,7.7
55133202304,Census Tract 2023.04,74.1,5.8,0,0,0.4,19.8,0.9,0.5,7,63145,0.3582,4
55089660301,Census Tract 6603.01,94.2,0.3,0.3,0,1.1,4,3.7,1.5,0.9,122857,0.4633,6.2
55133203105,Census Tract 2031.05,95.5,0,0.4,0,0,4.1,0.4,0.1,0.1,101000,0.4101,0
55133203107,Census Tract 2031.07,93.8,2.3,0.5,0.9,2.1,0.4,0,0.7,1.7,90089,0.4685,1.4
55133203307,Census Tract 2033.07,94.8,0,3.6,0,1.6,0,5,0,0.6,70118,0.436,3.3
55133203308,Census Tract 2033.08,81.5,1,4,0,2.1,11.5,4,0,3.9,77903,0.5193,1.7
55131460102,Census Tract 4601.02,94.9,0,2.6,0,0,2.5,0,0,0.8,112208,0.4642,0
55079001200,Census Tract 12,4.8,69.7,22.2,0,1,2.3,4,8.8,4.8,27210,0.4502,23.3
55079001300,Census Tract 13,10,64.6,18.5,0,4.2,2.8,0.3,16,0,38664,0.4592,16.3
55079001400,Census Tract 14,12.7,55.6,28.8,0,1,1.8,1.8,12.4,0.8,42245,0.4208,18.1
55079001500,Census Tract 15,13.4,55,23.2,0,0.3,8.1,3.2,9.4,3.1,34663,0.4408,11.7
55079001600,Census Tract 16,6,78.5,2.8,0,4.2,8.5,0.3,4,2.1,39637,0.3977,22.4
55079001700,Census Tract 17,15.4,71.7,6,0.5,5.9,0.6,2.9,4.2,8.4,45078,0.4316,17.5
55079001800,Census Tract 18,10.4,72.3,0,3.1,0,14.3,0,14.6,0.9,32222,0.4538,20.4
55079001900,Census Tract 19,7.9,84.5,5.8,0,1,0.8,1.2,15,3.4,38839,0.4316,15.3
55079002000,Census Tract 20,7.8,78.3,7.2,0,3,3.7,1,7.3,2.1,33633,0.4608,26.5
55079002100,Census Tract 21,5.9,86.7,0.8,0,1.3,5.3,1.5,2.6,3.6,22076,0.4791,31.3
55079002200,Census Tract 22,23.9,67.4,0,0.4,0.8,7.5,1.5,1.8,9.4,41776,0.4668,24.2
55079002300,Census Tract 23,3.1,94.1,0,0,1.1,1.7,0.5,11.4,1.1,35926,0.4429,21.1
55079002400,Census Tract 24,7.7,81,3.7,0.1,1.6,6,6.4,10.9,0,32500,0.3825,26.6
55079002500,Census Tract 25,5.6,79.4,1,0.9,3.7,9.4,0.6,5.8,2.2,30313,0.4425,18.9
55079002600,Census Tract 26,3.7,87,0,1,0.6,7.6,1.8,5.2,0.1,31875,0.4506,18.3
55079002700,Census Tract 27,10.6,85.9,1.8,1.1,0.6,0,0.7,13.1,4.2,26210,0.4448,22.6
55079002800,Census Tract 28,6,85.9,0.6,0.2,1.1,6.2,0.5,6.7,0,29464,0.4112,29.6
55079002900,Census Tract 29,6,76.1,0,0.3,5.3,12.3,0.9,6.5,0,30278,0.5955,21.3
55079003000,Census Tract 30,6.2,69.9,7.1,0,2.6,14.2,2.9,2.9,3.3,40575,0.4275,13.2
55079003100,Census Tract 31,8.6,73.4,7.1,0.6,5.5,4.8,1.4,2.9,1,47138,0.5949,6.3
55079003200,Census Tract 32,17.9,53.6,20.6,0.5,2,5.4,4.5,7.3,0.5,46250,0.3514,9.5
55079003300,Census Tract 33,13.3,70.7,8.6,0,3.4,4,3.1,6.4,0,45933,0.468,14.4
55079003400,Census Tract 34,21.8,65.5,1,1.7,7.9,2.1,1.3,5.1,0.5,39370,0.4541,9.4
55079003500,Census Tract 35,6.6,78.7,8.4,0,2.1,4.3,1.6,6.4,2.1,41148,0.5697,16.7
55079003600,Census Tract 36,9,78.2,0,1.7,1.1,10,0.9,8.2,2.3,35200,0.466,18.3
55079003700,Census Tract 37,15.2,72.7,2.1,0.2,5.3,4.5,0.8,7.4,5.3,49179,0.377,9.6
55079003800,Census Tract 38,6.9,91.5,0,0,1.2,0.5,1.3,5.7,1.2,37852,0.3978,21.4
55079003900,Census Tract 39,4.7,91.2,0,0,1.9,2.2,0.5,4.9,0,27125,0.4266,21.1
55079004000,Census Tract 40,2.1,85.8,10.4,0,0,1.8,7.7,3.8,11.3,30625,0.3815,20.6
55079004100,Census Tract 41,4.9,79,0,0,1,15.1,0.1,5.1,5.8,35000,0.3795,13.2
55079004200,Census Tract 42,5,90.3,0,0,2.4,2.3,0.5,43.4,2.4,35506,0.3786,20.6
55079004300,Census Tract 43,4.4,90.3,0.4,0,4.1,0.7,0.2,15.5,3.4,43261,0.4248,42.1
55079004400,Census Tract 44,22.5,69.1,0.7,0,1.8,6,2.1,14.3,7.2,29557,0.4723,29.4
55079004500,Census Tract 45,0.4,86.6,0,0,7.2,5.7,0,6.9,5.2,28966,0.4233,33.2
55079004600,Census Tract 46,4.2,94.9,0,0.3,0.2,0.3,0,1.3,0,24628,0.4555,18.4
55079004700,Census Tract 47,0.2,98.1,0,0,1.7,0,0.7,13.3,0.9,68696,0.3609,15.7
55079004800,Census Tract 48,3.4,89.4,1.5,0.1,0,5.7,0,16,2.1,29825,0.4029,32.9
55079004900,Census Tract 49,15.5,70.8,1.1,0,3.4,9.1,1,7.2,2,34942,0.4755,13.8
55079005000,Census Tract 50,22.1,62.9,2.7,0,4.3,7.9,0.5,7.6,1.5,52660,0.6378,8.2
55079005100,Census Tract 51,19,74.3,3.8,0,0.3,2.6,0.5,6.6,1,34018,0.4668,24.7
55079005200,Census Tract 52,45.2,44.2,1.1,0.4,2.7,6.4,1.5,11.8,0,63088,0.3559,8.3
55079005300,Census Tract 53,41.9,44.3,0.9,0,9.2,3.7,0.4,4.1,0,57875,0.3207,10.2
55079005400,Census Tract 54,69.5,19.1,3.2,0.1,3.5,4.6,0.9,2,1.7,53232,0.3774,16.7
55079005500,Census Tract 55,67.9,13.6,2.5,0.4,8.3,7.3,1.3,0,1.5,77096,0.3566,5.5
55079005600,Census Tract 56,81.7,2.7,0.9,0,7,7.6,0,2.5,1.8,75560,0.3685,1.7
55079005700,Census Tract 57,66,19.9,0,0.2,6,7.9,1.3,2.1,1.8,74429,0.2917,1.7
55079005800,Census Tract 58,57.8,35.1,1.6,0,3.5,2,1.1,4.7,4.6,61827,0.3998,8.2
55079005900,Census Tract 59,20.9,67.9,1.1,0,3.5,6.6,0.5,8.9,1.4,35868,0.4476,28.7
55079006000,Census Tract 60,6.1,61,0.5,0.6,22.8,9.1,1.1,11.6,5.6,32703,0.3956,28.2
55079006100,Census Tract 61,13,70.8,1.4,0,2.8,12,2.2,7.7,4.7,43342,0.4336,21.9
55079006200,Census Tract 62,2.1,95.1,0,0.7,1.7,0.4,0,14.4,3,31926,0.4579,35.1
55079006300,Census Tract 63,2.3,90.2,0,0,4.2,3.3,2.2,18.7,0,24222,0.4319,29.7
55079006400,Census Tract 64,1.4,94.4,0,0,1.1,3.1,0,25,0,19958,0.5052,30
55079006500,Census Tract 65,1.9,92.5,2.9,0.7,0,2,2.4,23.7,0,20375,0.4949,25.3
55079006600,Census Tract 66,0.8,94.8,0,0,1,3.4,3.2,15,0,20833,0.4777,40.1
55079006700,Census Tract 67,4.9,84.4,3.4,2.1,3.4,1.9,0,9.7,0,27155,0.3942,9.8
55079006800,Census Tract 68,4.3,93.4,0,0.4,0,1.8,1,15.8,3.8,23101,0.4656,36.7
55079007400,Census Tract 74,81.1,8.2,2.4,0.3,2.3,5.7,2,6.3,27.9,143456,0.4314,7.6
55079007500,Census Tract 75,87.1,2.7,4.6,0,3.3,2.3,3.2,2.4,11.3,110972,0.5043,4.8
55079007600,Census Tract 76,81.6,5.2,5,0,4,4.2,6.4,18,16.9,52211,0.4929,24.1
55079007700,Census Tract 77,77,5.4,5.2,0,5.4,6.9,5.1,7,13.5,35823,0.4643,15.6
55079007800,Census Tract 78,76,4.5,8.7,0,2.5,8.4,10.4,12.2,26.6,33423,0.4679,12.5
55079007900,Census Tract 79,73,13.6,1.2,0,5.2,7.1,1.2,8.2,10.6,54247,0.3809,13.9
55079008000,Census Tract 80,58.8,14.3,2.4,0,7.5,17.1,1.5,14,6.5,47639,0.4618,10.6
55079008100,Census Tract 81,6.8,69.3,0,0,14.4,9.5,0.6,23.9,11.2,26354,0.4139,33
55079008400,Census Tract 84,0.1,73,5.7,0,17,4.3,0,16,6.8,30528,0.4164,28.6
55079008500,Census Tract 85,0.4,98.5,0,0.2,0,0.9,0,35.6,5.4,28164,0.362,32.3
55079008600,Census Tract 86,8.9,84,0,0,5.2,1.9,0,11.8,1.9,33641,0.4105,28.6
55079008700,Census Tract 87,0,100,0,0,0,0,0,37.1,0,13973,0.4911,38.3
55079008800,Census Tract 88,5.2,92.5,0,0.2,1.7,0.3,0,15.5,0,25243,0.4259,33.3
55079008900,Census Tract 89,2.6,81.9,10.3,0,0.3,4.8,1.3,21.1,1.7,21172,0.5067,18.9
55079009000,Census Tract 90,3.2,80.8,14.2,0,1.1,0.6,9,11.3,10.3,26741,0.4729,35.8
55079009100,Census Tract 91,8,79.3,9.6,0,3.1,0,5.6,9.2,10.1,22004,0.5182,24.1
55079009200,Census Tract 92,31.8,46.4,5.6,0.5,6.1,9.6,5.6,7.3,1.1,35479,0.4517,21.8
55079009300,Census Tract 93,46.9,35.9,0,0.2,12.8,4.1,1.8,5.5,3.6,64930,0.425,15.5
55079009400,Census Tract 94,65.6,16,0,0,2.4,16,1.2,3.3,2.8,82857,0.3425,1.1
55079009500,Census Tract 95,77.6,11.7,0,0,3.3,7.3,0.5,1.8,3.1,71563,0.3837,0.3
